,text,tokens,actual,predicted
625,( 81 % ) . [ 33 ] Referanser [,Referanser Ref efe fer era ran ans nse ser ,no,gl
626,Sitía ( 8.000,Sitía S i t í a Sit ití tía ía  a   ,nl,hu
627,(WealthManagement,WealthManagement W e a l t h M a n a g e m e n t Wea eal alt lth thM hMa Man ana nag age gem eme men ent ,th,pl
628,. [ 62,,pt,en
629,een transportmedium overgedragen,een e e n transportmedium t r a n s p o r t m e d i u m overgedragen o v e r g e d r a g e n een en  n t  tr tra ran ans nsp spo por ort rtm tme med edi diu ium um  m o  ov ove ver erg rge ged edr dra rag age gen ,nl,da
630,") , tyttö",tyttö t y t t ö   t  ty tyt ytt ttö ,fi,sv
631,. GFR 3,GFR G F R  GF GFR FR  ,uz,da
632,Hitit • Iranian,Hitit H i t i t • • Iranian I r a n i a n Hit iti tit it  t •  •  • I  Ir Ira ran ani nia ian ,ro,eu
633,Attitudes Towards the,Attitudes Towards the Att tti tit itu tud ude des esT sTo Tow owa war ard rds dst sth the ,ms,en
634,источника питания и,источника и с т о ч н и к а питания п и т а н и я и и ист сто точ очн чни ник ика ка  а п  пи пит ита тан ани ния ия  я и ,ru,bg
635,učenca . Ne,učenca Ne uče čen enc nca caN aNe ,sl,sh
636,; United States,United U n i t e d States S t a t e s  Un Uni nit ite ted ed  d S  St Sta tat ate tes ,ro,ca
637,natural system of,natural system of nat atu tur ura ral als lsy sys yst ste tem emo mof ,sh,en
638,Asmah Haji Omar,Asmah Haji Omar Asm sma mah ahH hHa Haj aji jiO iOm Oma mar ,ms,en
639,menu=search & ri=2 & source=~ ! uoi_library & term= %,menusearch m e n u s e a r c h ri r i source s o u r c e uoilibrary u o i l i b r a r y term t e r m men enu nus use sea ear arc rch ch  h     r  ri ri  i     s  so sou our urc rce ce  e     u  uo uoi oil ili lib ibr bra rar ary ry  y     t  te ter erm rm  ,el,eo
640,^ Turkish Directorate,Turkish T u r k i s h Directorate D i r e c t o r a t e  Tu Tur urk rki kis ish sh  h D  Di Dir ire rec ect cto tor ora rat ate ,tr,ro
641,“Voices of Winter,“Voices “ V o i c e s of o f Winter W i n t e r “Vo Voi oic ice ces es  s o  of of  f W  Wi Win int nte ter ,vi,zh
642,whose displacement exceeds,whose displacement exceeds who hos ose sed edi dis isp spl pla lac ace cem eme men ent nte tex exc xce cee eed eds ,la,en
643,scandinava ( color,scandinava color sca can and ndi din ina nav ava vac aco col olo lor ,it,es
644,· Brandt ( 1971 ) · Kissinger / Le (,· Brandt · Kissinger Le ·Br Bra ran and ndt dt· t·K ·Ki Kis iss ssi sin ing nge ger erL rLe ,sl,fr
645,. [ 212,,ar,en
646,Кабо-Верде • Камерун,КабоВерде К а б о В е р д е • • Камерун К а м е р у н Каб або боВ оВе Вер ерд рде де  е •  •  • К  Ка Кам аме мер еру рун ,uk,ce
647,sat sit eget,sat s a t sit s i t eget e g e t sat at  t s  si sit it  t e  eg ege get ,da,lorem
648,( C ),C C  C  ,ca,zh
649,the Perdicinae (,the Perdicinae the heP ePe Per erd rdi dic ici cin ina nae ,en,it
650,"Culture , Greenwood Publishing Group , ss . 503 , ISBN 9780313339042",Culture C u l t u r e Greenwood G r e e n w o o d Publishing P u b l i s h i n g Group G r o u p ss s s ISBN I S B N Cul ult ltu tur ure re  e     G  Gr Gre ree een enw nwo woo ood od  d P  Pu Pub ubl bli lis ish shi hin ing ng  g G  Gr Gro rou oup up  p     s  ss ss  s             I  IS ISB SBN BN  ,tr,sv
651,solid and liquid,solid s o l i d and a n d liquid l i q u i d sol oli lid id  d a  an and nd  d l  li liq iqu qui uid ,hi,sv
652,44 ] [,,de,en
653,Jié ; Wade–Giles,Jié J i é Wade–Giles W a d e – G i l e s Jié ié  é     W  Wa Wad ade de– e–G –Gi Gil ile les ,vi,pl
654,", consequentemente ,",consequentemente con ons nse seq equ que uen ent nte tem eme men ent nte ,pt,gl
655,( MRG-G ),MRGG M R G G  MR MRG RGG GG  ,tr,lt
656,comercianti de doi,comercianti c o m e r c i a n t i de d e doi d o i com ome mer erc rci cia ian ant nti ti  i d  de de  e d  do doi ,ro,ca
657,de Estado (,de Estado deE eEs Est sta tad ado ,es,pt
658,et tema osalus,et e t tema t e m a osalus o s a l u s et  t t  te tem ema ma  a o  os osa sal alu lus ,et,eu
659,arba tiesiog laineris,arba a r b a tiesiog t i e s i o g laineris l a i n e r i s arb rba ba  a t  ti tie ies esi sio iog og  g l  la lai ain ine ner eri ris ,lt,da
660,Rabin ( 1992-1995,Rabin Rab abi bin ,fr,vo
661,fosen o suficientemente,fosen o suficientemente fos ose sen eno nos osu suf ufi fic ici cie ien ent nte tem eme men ent nte ,gl,es
662,as competencias de,as competencias de asc sco com omp mpe pet ete ten enc nci cia ias asd sde ,gl,es
663,A . A.,A A ,la,en
664, ( ,,th,en
665,dosta zapisivača narodnih,dosta zapisivača narodnih dos ost sta taz aza zap api pis isi siv iva vač ača čan ana nar aro rod odn dni nih ,sh,hr
666,government based in,government g o v e r n m e n t based b a s e d in i n gov ove ver ern rnm nme men ent nt  t b  ba bas ase sed ed  d i  in ,ar,vi
667,Guy Debord • Gilles Deleuze • Jacques Derrida • Michel Foucault • Hans-Georg Gadamer • Jürgen Habermas • Werner Hamacher • Martin Heidegger • Edmund Husserl • Peter Janich • Peter Sloterdijk • Julia Kristeva • Henri Lefebvre • Claude,Guy Debord • Gilles Deleuze • Jacques Derrida • Michel Foucault • HansGeorg Gadamer • Jürgen Habermas • Werner Hamacher • Martin Heidegger • Edmund Husserl • Peter Janich • Peter Sloterdijk • Julia Kristeva • Henri Lefebvre • Claude Guy uyD yDe Deb ebo bor ord rd• d•G •Gi Gil ill lle les esD sDe Del ele leu euz uze ze• e•J •Ja Jac acq cqu que ues esD sDe Der err rri rid ida da• a•M •Mi Mic ich che hel elF lFo Fou ouc uca cau aul ult lt• t•H •Ha Han ans nsG sGe Geo eor org rgG gGa Gad ada dam ame mer er• r•J •Jü Jür ürg rge gen enH nHa Hab abe ber erm rma mas as• s•W •We Wer ern rne ner erH rHa Ham ama mac ach che her er• r•M •Ma Mar art rti tin inH nHe Hei eid ide deg egg gge ger er• r•E •Ed Edm dmu mun und ndH dHu Hus uss sse ser erl rl• l•P •Pe Pet ete ter erJ rJa Jan ani nic ich ch• h•P •Pe Pet ete ter erS rSl Slo lot ote ter erd rdi dij ijk jk• k•J •Ju Jul uli lia iaK aKr Kri ris ist ste tev eva va• a•H •He Hen enr nri riL iLe Lef efe feb ebv bvr vre re• e•C •Cl Cla lau aud ude ,hr,sl
668,"en kontinentalplate ,",en kontinentalplate enk nko kon ont nti tin ine nen ent nta tal alp lpl pla lat ate ,no,de
669,s I,s s I I s I ,th,no
670,unitaria . O,unitaria O uni nit ita tar ari ria iaO ,gl,pt
671,had become a,had become a had adb dbe bec eco com ome mea ,en,pt
672,Garriga . [,Garriga G a r r i g a Gar arr rri rig iga ga  a   ,ca,eu
673,alad Luke (,alad a l a d Luke L u k e ala lad ad  d L  Lu Luk uke ke  ,et,ro
674,laterales separadas por,laterales separadas por lat ate ter era ral ale les ess sse sep epa par ara rad ada das asp spo por ,es,pt
675,era a morte . O julgamento ocorreu entre 12 e,era a morte O julgamento ocorreu entre e era raa aam amo mor ort rte teO eOj Oju jul ulg lga gam ame men ent nto too ooc oco cor orr rre reu eue uen ent ntr tre ree ,pt,gl
676,1662 1673 1679,,eo,en
677,) . azerbaijan-news.az,azerbaijannewsaz a z e r b a i j a n n e w s a z   a  az aze zer erb rba bai aij ija jan ann nne new ews wsa saz ,az,tr
678,1901 ) •,• •   • ,hy,pt
679,^ 導語：許鞍華拍攝的電影《得閑炒飯》裡，“玉女掌門人”周慧敏將會與吳君如飾演一對同性戀人，片中還有激吻親熱場面。為揣摩角色，周慧敏早前還跟許鞍華到蘭桂坊女同志派對見識，更與場內同志傾心事 ( Ubiquity translation : Guide language : Ann,導語：許鞍華拍攝的電影《得閑炒飯》裡，“玉女掌門人”周慧敏將會與吳君如飾演一對同性戀人，片中還有激吻親熱場面。為揣摩角色，周慧敏早前還跟許鞍華到蘭桂坊女同志派對見識，更與場內同志傾心事 導 語 ： 許 鞍 華 拍 攝 的 電 影 《 得 閑 炒 飯 》 裡 ， “ 玉 女 掌 門 人 ” 周 慧 敏 將 會 與 吳 君 如 飾 演 一 對 同 性 戀 人 ， 片 中 還 有 激 吻 親 熱 場 面 。 為 揣 摩 角 色 ， 周 慧 敏 早 前 還 跟 許 鞍 華 到 蘭 桂 坊 女 同 志 派 對 見 識 ， 更 與 場 內 同 志 傾 心 事 Ubiquity U b i q u i t y translation t r a n s l a t i o n Guide G u i d e language l a n g u a g e Ann A n n  導語 導語： 語：許 ：許鞍 許鞍華 鞍華拍 華拍攝 拍攝的 攝的電 的電影 電影《 影《得 《得閑 得閑炒 閑炒飯 炒飯》 飯》裡 》裡， 裡，“ ，“玉 “玉女 玉女掌 女掌門 掌門人 門人” 人”周 ”周慧 周慧敏 慧敏將 敏將會 將會與 會與吳 與吳君 吳君如 君如飾 如飾演 飾演一 演一對 一對同 對同性 同性戀 性戀人 戀人， 人，片 ，片中 片中還 中還有 還有激 有激吻 激吻親 吻親熱 親熱場 熱場面 場面。 面。為 。為揣 為揣摩 揣摩角 摩角色 角色， 色，周 ，周慧 周慧敏 慧敏早 敏早前 早前還 前還跟 還跟許 跟許鞍 許鞍華 鞍華到 華到蘭 到蘭桂 蘭桂坊 桂坊女 坊女同 女同志 同志派 志派對 派對見 對見識 見識， 識，更 ，更與 更與場 與場內 場內同 內同志 同志傾 志傾心 傾心事 心事  事     U  Ub Ubi biq iqu qui uit ity ty  y t  tr tra ran ans nsl sla lat ati tio ion on  n     G  Gu Gui uid ide de  e l  la lan ang ngu gua uag age ge  e     A  An Ann ,tr,zh
680,p. 24 ;,p ,de,zh
681,Гондурас · Гренада,Гондурас Г о н д у р а с · · Гренада Г р е н а д а Гон онд нду дур ура рас ас  с ·  ·  · Г  Гр Гре рен ена над ада ,uk,sr
682,", biblioteka ,",biblioteka b i b l i o t e k a  bi bib ibl bli lio iot ote tek eka ka  ,lt,eo
683,( hiragana ir,hiragana h i r a g a n a ir i r  hi hir ira rag aga gan ana na  a i  ir ,lt,eu
684,. Okrem nízkej,Okrem O k r e m nízkej n í z k e j  Ok Okr kre rem em  m n  ní níz ízk zke kej ,sk,cs
685,Perjanjian Shimonoseki (,Perjanjian Shimonoseki Per erj rja jan anj nji jia ian anS nSh Shi him imo mon ono nos ose sek eki ,id,sh
686,almeno una scelta,almeno una scelta alm lme men eno nou oun una nas asc sce cel elt lta ,it,es
687,) que se,que se que ues ese ,pt,es
688,вып . XI,вып в ы п XI X I вып ып  п     X  XI ,lt,ru
689,Андрич ( 1961 ) • Стейнбек ( 1962 ) •,Андрич А н д р и ч • • Стейнбек С т е й н б е к • • Анд ндр дри рич ич  ч             •  •  • С  Ст Сте тей ейн йнб нбе бек ек  к             • ,uk,bg
690,`` Via militaris,Via V i a militaris m i l i t a r i s  Vi Via ia  a m  mi mil ili lit ita tar ari ris ,ro,ca
691,14. rujna 1712,rujna ruj ujn jna ,hr,sh
692,"putničkom parobrodu ,",putničkom parobrodu put utn tni nič ičk čko kom omp mpa par aro rob obr bro rod odu ,hr,sh
693,municipalities in European,municipalities in European mun uni nic ici cip ipa pal ali lit iti tie ies esi sin inE nEu Eur uro rop ope pea ean ,en,it
694,Akrotiri in Dekelia,Akrotiri in Dekelia Akr kro rot oti tir iri rii iin inD nDe Dek eke kel eli lia ,sl,vo
695,Ariya- ve Airiia-,Ariya A r i y a ve v e Airiia A i r i i a Ari riy iya ya  a v  ve ve  e A  Ai Air iri rii iia ,tr,uz
696,vuelta ) .,vuelta vue uel elt lta ,es,de
697,場 、,場 場 、 、 場 、 ,zh,ja
698,vo Furnace Creek,vo v o Furnace F u r n a c e Creek C r e e k vo  o F  Fu Fur urn rna nac ace ce  e C  Cr Cre ree eek ,sk,cs
699,"Arriva , der",Arriva A r r i v a der d e r Arr rri riv iva va  a     d  de der ,da,ca
700,Slobodian o Leonid,Slobodian o Leonid Slo lob obo bod odi dia ian ano noL oLe Leo eon oni nid ,es,it
701,( ICO 2009,ICO I C O  IC ICO CO  ,el,zh
702,27th international Conference,th t h international i n t e r n a t i o n a l Conference C o n f e r e n c e th  h i  in int nte ter ern rna nat ati tio ion ona nal al  l C  Co Con onf nfe fer ere ren enc nce ,th,ar
703,", p. 175",p p  p  ,ro,zh
704,"1934 ) ,",,no,en
705,the time .,the t h e time t i m e the he  e t  ti tim ime me  ,ro,vi
706,Monsunska klima u,Monsunska klima u Mon ons nsu sun uns nsk ska kak akl kli lim ima mau ,hr,sh
707,que equivale a,que equivale a que uee eeq equ qui uiv iva val ale lea ,gl,pt
708,fatalities ” . American Journal of Public Health 85 ( 1 ) : sid . 92–95 . doi : 10.2105/AJPH.85.1.92 . PMID 7832269 . PMC : 1615292 . http : //ajph.aphapublications.org/doi/pdf/10.2105/AJPH.85.1.92 .,fatalities f a t a l i t i e s ” ” American A m e r i c a n Journal J o u r n a l of o f Public P u b l i c Health H e a l t h sid s i d – – doi d o i AJPH A J P H PMID P M I D PMC P M C http h t t p ajphaphapublicationsorgdoipdfAJPH a j p h a p h a p u b l i c a t i o n s o r g d o i p d f A J P H fat ata tal ali lit iti tie ies es  s ”  ”  ”     A  Am Ame mer eri ric ica can an  n J  Jo Jou our urn rna nal al  l o  of of  f P  Pu Pub ubl bli lic ic  c H  He Hea eal alt lth th  h                     s  si sid id  d     –  –  –     d  do doi oi  i     A  AJ AJP JPH PH  H     P  PM PMI MID ID  D         P  PM PMC MC  C             h  ht htt ttp tp  p     a  aj ajp jph pha hap aph pha hap apu pub ubl bli lic ica cat ati tio ion ons nso sor org rgd gdo doi oip ipd pdf dfA fAJ AJP JPH PH  ,sv,hi
709,% 202010-2012.xls .,xls x l s  xl xls ls  ,hi,ca
710,. hekau chasut,hekau h e k a u chasut c h a s u t  he hek eka kau au  u c  ch cha has asu sut ,cs,et
711,"Urease , Co-F430",Urease CoF Ure rea eas ase seC eCo CoF ,de,it
712,od lat 90.,od o d lat l a t od  d l  la lat at  ,pl,eo
713,• Юрата • Явина,• • Юрата Ю р а т а • • Явина Я в и н а • Ю  Юр Юра рат ата та  а •  •  • Я  Яв Яви вин ина ,bg,ru
714,. Area est 1 285 215.6 km² . Caput est,Area est km² Caput est Are rea eae aes est stk tkm km² m²C ²Ca Cap apu put ute tes est ,la,gl
715,`` Vestnik Evropî,Vestnik V e s t n i k Evropî E v r o p î  Ve Ves est stn tni nik ik  k E  Ev Evr vro rop opî ,ro,tr
716,"'' , The",The The ,sh,en
717,ce premier besoin,ce c e premier p r e m i e r besoin b e s o i n ce  e p  pr pre rem emi mie ier er  r b  be bes eso soi oin ,eu,pl
718,ICRC ( 1944,ICRC ICR CRC ,sl,it
719,sadržan je međutim,sadržan je međutim sad adr drž rža žan anj nje jem eme međ eđu đut uti tim ,hr,sh
720,soni — 4,soni s o n i — — son oni ni  i —  —  ,uz,ru
721,[ 231 ],,ro,en
722,| Lymanske |,Lymanske Lym yma man ans nsk ske ,de,no
723,brodova . S prijeratnim `` krajicama '' neminovno na zalasku,brodova S prijeratnim krajicama neminovno na zalasku bro rod odo dov ova vaS aSp Spr pri rij ije jer era rat atn tni nim imk mkr kra raj aji jic ica cam ama man ane nem emi min ino nov ovn vno non ona naz aza zal ala las ask sku ,hr,sh
724,· Сальвадор ·,· · Сальвадор С а л ь в а д о р · · · С  Са Сал аль льв ьва вад адо дор ор  р · ,be,uk
725,ook hier massale,ook o o k hier h i e r massale m a s s a l e ook ok  k h  hi hie ier er  r m  ma mas ass ssa sal ale ,nl,fi
726,režim a urychlit,režim r e ž i m a a urychlit u r y c h l i t rež eži žim im  m a  a  a u  ur ury ryc ych chl hli lit ,cs,sk
727,• Basandere •,• • Basandere B a s a n d e r e • • • B  Ba Bas asa san and nde der ere re  e • ,eu,da
728,Glenvar Heights ·,Glenvar Heights · Gle len env nva var arH rHe Hei eig igh ght hts ts· ,it,no
729,Woodrow Wilson · Warren G. Harding · Calvin Coolidge ·,Woodrow W o o d r o w Wilson W i l s o n · · Warren W a r r e n G G Harding H a r d i n g · · Calvin C a l v i n Coolidge C o o l i d g e · · Woo ood odr dro row ow  w W  Wi Wil ils lso son on  n ·  ·  · W  Wa War arr rre ren en  n G  G  G H  Ha Har ard rdi din ing ng  g ·  ·  · C  Ca Cal alv lvi vin in  n C  Co Coo ool oli lid idg dge ge  e · ,ro,vi
730,Mirror ( London,Mirror M i r r o r London L o n d o n Mir irr rro ror or  r     L  Lo Lon ond ndo don ,hy,sv
731,( Försvarsmakten ),Försvarsmakten F ö r s v a r s m a k t e n  Fö För örs rsv sva var ars rsm sma mak akt kte ten en  ,az,sv
732,· Luxembourg ·,· Luxembourg · ·Lu Lux uxe xem emb mbo bou our urg rg· ,nn,fr
733,• عقل فعال,• • عقل ع ق ل فعال ف ع ا ل • ع  عق عقل قل  ل ف  فع فعا عال ,fa,ar
734,`` Berkut '',Berkut B e r k u t  Be Ber erk rku kut ut  ,eo,eu
735,Royal Holloway College,Royal R o y a l Holloway H o l l o w a y College C o l l e g e Roy oya yal al  l H  Ho Hol oll llo low owa way ay  y C  Co Col oll lle leg ege ,ru,vi
736,"Stephen Turnbull ,",Stephen Turnbull Ste tep eph phe hen enT nTu Tur urn rnb nbu bul ull ,en,pt
737,And Others Come,And A n d Others O t h e r s Come C o m e And nd  d O  Ot Oth the her ers rs  s C  Co Com ome ,tr,vi
738,• −8 •,• • − − • • • −  −  − • ,kk,da
739,( The City,The City The heC eCi Cit ity ,sl,en
740,. альманах «Pamiętnik,альманах а л ь м а н а х «Pamiętnik « P a m i ę t n i k  ал аль льм ьма ман ана нах ах  х «  «P «Pa Pam ami mię ięt ętn tni nik ,be,ru
741,• Vanessa Williams,• • Vanessa V a n e s s a Williams W i l l i a m s • V  Va Van ane nes ess ssa sa  a W  Wi Wil ill lli lia iam ams ,vi,pl
742,London 158 :,London L o n d o n Lon ond ndo don on  n   ,kk,eo
743,dari orang Han,dari orang Han dar ari rio ior ora ran ang ngH gHa Han ,ms,id
744,izračunavanja putanja ili,izračunavanja putanja ili izr zra rač aču čun una nav ava van anj nja jap apu put uta tan anj nja jai ail ili ,hr,sh
745,La Venezia Giulia ( in tedesco Julisch Venetien ; in,La Venezia Giulia in tedesco Julisch Venetien in LaV aVe Ven ene nez ezi zia iaG aGi Giu iul uli lia iai ain int nte ted ede des esc sco coJ oJu Jul uli lis isc sch chV hVe Ven ene net eti tie ien eni nin ,it,de
746,Londres de 1949,Londres de Lon ond ndr dre res esd sde ,fr,gl
747,godine 1824 . [ 9 ] Slovenski lingivsta Jernej Kopitar,godine Slovenski lingivsta Jernej Kopitar god odi din ine neS eSl Slo lov ove ven ens nsk ski kil ili lin ing ngi giv ivs vst sta taJ aJe Jer ern rne nej ejK jKo Kop opi pit ita tar ,sh,sl
748,"Džordž Buš 2005. dao tim idejama , podstakli su ateističke",Džordž Buš dao tim idejama podstakli su ateističke Džo žor ord rdž džB žBu Buš ušd šda dao aot oti tim imi mid ide dej eja jam ama map apo pod ods dst sta tak akl kli lis isu sua uat ate tei eis ist sti tič ičk čke ,sh,hr
